0,141371151.83731407
1,36570859.48701709
2,61636037.203599535
3,61190072.96388479
4,68020974.06486665
5,26556163.790163077
6,8611309.65027817
7,18941151.591185115
8,15592189.687367056
9,3992915.3898744886
10,3695145.415649613
11,5502748.913746279
12,5963969.995286078
13,7409297.805395827
14,2310140.563866662
15,6525462.392392127
16,2302819.5885109594
17,4293745.461400548
18,1242775.6895222124
19,5186208.790383323
20,2493668.0679449383
21,1474568.2997790382
22,1909310.1373386043
23,1412915.421360808
24,1625684.8275149837
25,7456101.463149961
26,2302056.864573265
27,1767381.847052071
28,1963563.7352289984
29,5066683.216081392
30,4350222.866589475
31,2261702.341910679
32,1756941.7615234044
33,1145115.6949521336
34,1158509.2137847422
35,1119035.2531351626
36,986407.8260435716
37,1343184.4329813821
38,3883551.9221138787
39,7642569.7195046265
40,1844756.9791731338
41,1810568.2987737148
42,1529916.2138153363
43,3403943.9634411996
44,844753.336427476
45,1482663.3335242532
46,4265872.720991401
47,3932544.066327988
48,1746361.8119153506
49,1176579.2285477836
50,1604824.2168228223
51,950344.8811381452
52,1565876.9741589506
53,1029738.5721145216
54,1728368.4534268049
55,1687198.9987998828
56,5450932.0543631455
57,1734110.5489867649
58,4291861.879186981
59,2461076.108089028
60,1997578.410901263
61,2437866.4427360226
62,1447436.1957149606
63,1183968.541198632
64,2403486.9370262073
65,1978355.9319812872
66,2477124.0337147852
67,3017116.1524846973
68,1250273.0366265106
69,1778221.2851428115
70,1427553.7664244098
71,794957.7106397144
72,724008.7830862864
73,910420.5919043998
74,1597961.7852983386
75,1577638.30180681
76,2187272.130515243
77,2087666.6381157455
78,1028878.5088256458
79,2066298.1288567237
80,4462050.6304123765
81,2123465.1246678466
82,888326.9311811517
83,1840710.3695207774
84,1662514.0404303079
85,1886969.8702056273
86,1683399.0884965574
87,5921204.413777404
88,3779878.411700878
89,1911569.018606721
90,2879875.6800305895
91,1428915.9061354091
92,1219013.1931743876
93,865804.3585568857
94,529421.6580573884
95,1676674.8670472843
96,3783073.052483069
97,1809887.1081168621
98,621221.3140581476
99,1819192.4022696237
100,2778906.1553968657
101,1394814.1457267802
102,1640748.4970913893
103,1389847.6054289099
104,1145519.6852549785
105,1193603.4720909265
106,3466264.742449093
107,732900.2923386628
108,2753730.426192927
109,2250883.837189488
110,906323.7174662389
111,1357257.6573455383
112,612356.3606147304
113,923086.1018070878
114,1130349.5890242644
115,2152766.0236752857
116,856842.1966029387
117,2122985.566846662
118,4232146.005266987
119,1357873.148329541
120,1244420.8778062277
121,2392417.678297569
122,1226738.1912687868
123,724074.8389623149
124,4254622.858022492
125,1354213.004000749
126,631780.660796988
127,2517322.271561145
128,632441.7833130572
129,1715001.8807285607
130,745866.9966232223
131,601588.8997110617
132,670688.1140994526
133,7873541.478767618
134,623810.4059261612
135,642582.4541361005
136,647446.0449092683
137,550478.9953595975
138,600150.2600988792
139,648746.0163487733
140,703124.8470898796
141,2201461.090203804
142,2014978.3074538275
143,549855.7547214895
144,1650714.2342554098
145,473870.9319939958
146,491770.5053522338
147,539281.4541224481
148,883536.8360159186
149,1992079.9373216447
150,596641.2739019543
151,626465.3189027527
152,4199828.01018331
153,577478.8596020166
154,2102679.2612088043
155,574221.9038179067
156,752181.2742020577
157,606727.7574665484
158,562670.8997308847
159,1170507.5651192702
160,1105851.0076873084
161,700606.1720978005
162,1174384.0298160883
163,539129.7715345166
164,959257.4581529517
165,1550784.8095949984
166,2481678.496136887
167,479739.76282659627
168,495230.765439969
169,1327188.0370467845
170,1134963.5379496028
171,1020218.5745072644
172,2144958.676774731
173,671667.5755086215
174,849967.7367708005
175,1599999.6161428294
176,645191.7139919982
177,499989.0692639131
178,2439048.9032485234
179,285218.449836825
180,285166.3813167962
181,285165.8626490822
182,609033.3503040599
183,285131.45654687786
184,1531461.1707805796
185,283986.9779372928
186,543095.1944646086
187,2574897.3341785683
188,466630.87209500815
189,974209.9983630003
190,1827960.976825131
191,1249781.9797623768
192,416548.16031906294
193,2448355.2996764984
194,562887.0848092875
195,468006.3461186574
196,1461578.9245454483
197,1243118.3042182238
198,1341311.0704933158
199,533861.4353019008
200,594433.8843225716
201,2794437.597385549
202,1350118.7015932514
203,1947421.074230717
204,5424290.282600496
205,999949.5231052766
206,512858.35844289523
207,1076604.801486968
208,1162468.3624988403
209,2150635.603927401
210,709068.139778721
211,700826.430211905
212,2420985.595619229
213,1278306.8692631472
214,561776.0701158382
215,765821.0711904234
216,691175.1983813173
217,1554024.8770371363
218,2423472.4178618593
219,2206159.2568811383
220,4989106.635394128
221,762867.9393760865
222,453755.7408446076
223,843440.0650319923
224,5086604.072080862
225,661800.4828463434
226,879654.6471647416
227,1314928.286073902
228,468453.52219977276
229,1006257.1412513521
230,581934.103172114
231,735676.7004634712
232,491743.9456900373
233,2740958.328336978
234,2739398.704142195
235,2740038.8782637827
236,1226018.3611874427
237,1319789.6760829939
238,4987703.796785301
239,1193153.685244401
240,730471.4058519425
241,277804.57443865784
242,277649.020332815
243,1186376.4597200372
244,494076.744530356
245,735321.2846634898
246,460666.68842895026
247,460545.45245054807
248,862632.4344528964
249,764736.6745109679
250,1166351.8165441875
251,1825116.5566287495
252,820213.2061899023
253,397512.9499945527
254,1946545.4862535722
255,1099672.1569114588
256,1165230.4656315104
257,2237524.9180834433
258,1084227.2491452754
259,1445282.974216437
260,1371131.6467619026
261,923687.2012290024
262,485517.32616982184
263,1022721.5382333323
264,971268.349533258
265,3418610.868494203
266,1334998.4900274356
267,1607417.9761104889
268,1631135.6372808064
269,1553534.922654273
270,1512025.742157261
271,1182081.7254527588
272,1377148.841237137
273,440009.61673803726
274,511227.3879816076
275,435680.1680252056
276,2200635.092509455
277,2375313.8850599974
278,2828474.862341448
279,445459.2017664436
280,528474.9830303467
281,1496110.9735712586
282,1298316.0155620656
283,995533.7976882849
284,663357.9936892057
285,5350589.839035705
286,1585673.8188855483
287,356430.24101688515
288,945244.3541783167
289,1401065.6320045334
290,1252738.759915411
291,1603568.8530714323
292,1531891.382982709
